@relation final_electricity_dataset-weka.filters.unsupervised.attribute.Remove-R22

@attribute fan numeric
@attribute refrigerator numeric
@attribute airconditioner numeric
@attribute television numeric
@attribute monitor numeric
@attribute monthlyhours numeric
@attribute tariffrate numeric
@attribute forecastwindproduction numeric
@attribute systemloadea numeric
@attribute smpea numeric
@attribute co2intensity numeric
@attribute actualwindproduction numeric
@attribute num_rooms numeric
@attribute num_people numeric
@attribute housearea numeric
@attribute is_ac numeric
@attribute is_tv numeric
@attribute is_flat numeric
@attribute ave_monthly_income numeric
@attribute num_children numeric
@attribute is_urban numeric
@attribute units numeric

@data
21.89,22.7,2.09,3.88,0.96,629.63,8.73,429.98,4056.58,52.57,465.88,427,1.93,5.05,751.1,0,1.04,0,25022.18,0.99,1,5299.95
5.79,22.14,1.97,12.55,1.04,423.62,7.47,459.51,3935.26,57.2,458.99,439.83,1.93,5.09,825.65,0,0.97,0,25820.37,1.02,1.02,3455.24
9.06,18.49,2.89,2.89,0.95,397.23,8.93,425.14,4173.34,53.01,495.48,458.45,1.94,5.15,806.04,0,1.04,0,23846.49,0.96,0.96,3393.25
7.22,20.87,2.98,21.27,0.95,668.62,7.62,425.34,4297.92,55.02,488.67,463.02,2.03,4.96,813.17,0,0.98,0,24646.85,0.97,0.98,6829.23
13.85,21.05,1.97,12.59,1.01,534.66,8.47,196.77,2881.68,55.99,563.66,86.77,2.05,4.91,798.98,0,0.97,0,24942.08,1.04,0.98,4781.97
13.6,22.87,2.09,13.59,0.96,518.32,8.53,17.52,3946.41,68.1,512.76,52.27,1.91,5.14,821.87,0,0.99,0,24814.34,1.03,0.98,4793.09
21.87,22.06,0.99,5.93,1,356.61,8.33,460.58,4211.22,55.2,471.85,436.26,2.02,4.78,756.17,0,0.96,0,24941.55,1.03,0.99,2437.15
14.08,21.32,1.98,12.79,0.99,525.49,8.81,825.22,5591.39,102.66,388.73,846.42,2.06,4.76,823.53,0,0.99,0,24308.06,0.96,1.01,4800.75
7.27,20.16,0,22.58,1.02,435.96,8.08,420.11,4061.95,52.65,472.27,462.7,2.01,4.79,750.87,0,0.98,0,25043.73,1.02,0.98,2653.29
13.61,22.66,2.04,12.66,1.05,539.69,8.26,451.08,4278.51,53.33,465.94,464.96,2.1,4.2,665.27,0,1,0,23544.71,0,0.96,4832.7
13.68,22.03,2.05,13.41,1.05,501.64,8.74,847.88,5080.64,52.16,390.81,957.5,2,4.9,766.69,0,1.04,0,23682.14,1,0.98,4863.46
14.08,21.82,1.98,12.7,0.98,537.68,8.59,473.76,3531.85,58.24,359.63,527,2.09,4.76,809.68,0,0.99,0,23896.08,1.01,0.96,4799.27
6.12,17.05,2.06,10.51,0.96,355.89,7.32,425.27,4180.33,56.16,459.68,465.42,1.93,4.82,781.45,0,1.03,0,24829.55,1.05,0.96,2630.61
9.82,20.12,2.89,20.46,1.05,601.75,9.23,430.98,4064.11,56.64,457.57,423.08,1.98,5.18,762.19,0,1,0,25055.06,0.96,1.05,6444.45
21.61,22.09,2.05,8.16,0.99,586.62,9.05,452.12,4113.87,54.4,470.86,464.73,1.94,5.06,789.7,0,1.04,0,24965.01,0.96,0.99,4983.62
14.26,22.39,2.06,12.47,0.97,495.39,8.75,1267.37,6071.03,60.75,435.28,1312.55,2.08,5.16,770.85,0,1.03,0,25255.49,0.96,1.01,4744.78
13.64,22.62,1.94,13.01,0.98,529.83,8.27,1277.06,2908.22,29.94,461.99,1009.46,1.98,4.97,815.51,0,1.03,0,25690.7,1.05,1.02,4827.29
14.07,21.06,0.95,21.34,1.03,562.15,8.35,427.85,3984.9,55.07,491.44,424.94,1.93,5.04,796.11,0,1.03,0,24440.71,1.01,1.01,4628.29
14.38,23.02,2.02,12.6,1.04,536.91,8.05,679.14,4258.04,60.21,554.92,760.61,1.97,5,814.55,0,0.99,0,24657.61,0.99,1.03,4621.36
13.95,22.08,2.03,13.42,0.98,498.37,8.28,1005.7,4508.85,49.14,442.15,942.77,1.92,4.9,757.61,0,0.97,0,25354.02,1.03,0.96,4861.24
21.73,22.39,2.05,13.67,0.99,725.79,9.15,429.39,4114.63,56.08,484.04,432.65,1.91,5.08,755.2,0,1.03,0,24192.37,1,1,6682.33
17.76,23.76,1.92,5.83,0.97,453.63,7.79,430.76,4257.66,52.84,482.5,467.12,2.04,4.85,797.73,0,1.05,0,25501.31,1.03,1,3969.62
8.95,16.84,0.99,15.72,0.96,503.71,8,461.86,4220.84,54.6,478.81,441.16,1.97,5.04,777.85,0,1.05,0,25704.79,1.01,1.01,3199.59
14.34,22.64,1.96,13.2,0.97,540.63,8.4,288.31,4455.78,84,486.49,384.67,2.04,4.76,772.86,0,1.03,0,24221.7,1.03,1.01,4629.88
13.39,21.91,2.04,12.62,1.03,496.63,8.49,566.55,3047.27,28.53,492.97,628.13,2.02,5.05,759.6,0,1.01,0,24673.68,0.98,0.96,4425.96
13.52,21.45,1.94,12.91,0.96,537.16,8.04,1216.78,4809.24,70.67,435.49,957.11,1.91,5.06,754.88,0,1.03,0,23781.59,0.97,1.02,4815.13
7.91,19.24,0.98,3.01,1.02,224.45,8.75,452.34,4006.19,56.57,499.53,456.2,2.04,5.16,824.75,0,1.03,0,24156.89,0.95,1.01,1290.3
12.07,22.57,1,3.12,0.99,397.24,7.6,446.81,4270.98,57.62,494.05,447.5,2.09,5.2,812.68,0,1.02,0,24088.72,0.96,1.03,2317.24
13.95,21.29,2.03,13.25,0.96,518.31,8.45,37.71,2588.69,40.46,508.13,146.07,1.99,5.11,754.11,0,0.98,0,24492.25,0.97,0.96,4849.15
14.53,22.29,2.01,13.54,1.04,528.1,8.27,1556.82,3135.23,32.69,534.54,1244.64,1.93,5.24,762.11,0,1.02,0,23564.86,1.04,1.02,4810.4
13.46,21.53,1.95,13.57,1.04,523.59,8.09,112.1,3752.5,49.96,462.75,143.75,2.08,4.91,773.63,0,0.99,0,25549.88,0.96,0.96,4734.76
13.96,21.87,2.08,12.89,1.02,494.56,8.05,678.63,5029.86,42.26,488.4,728.66,2.02,5.01,765.94,0,0.96,0,25048.03,1.03,1,4280.83
9.34,23,3.12,5,0.97,485.87,8.78,447.21,3912.78,53.15,478.46,459.16,2.07,5.07,782.78,0,1.03,0,25443.38,1.01,0.95,4334.12
13.53,22.74,1.97,13.3,0.99,521.43,8.42,409.57,4360.02,74.1,421.95,563.27,1.97,5.15,806.13,0,0.96,0,23892.24,1.03,1.04,4646.9
6.28,16.67,0.99,15.27,0.97,386.18,9.12,451.6,4147.92,56.14,499.62,452.02,1.94,5.02,816.6,0,0.97,0,23935.04,0.98,0.99,2660.84
7.86,19.48,1.9,12.1,6.7,483.56,7.82,428.4,3966.93,56.04,476.34,439.9,2.09,4.97,790.28,0,0.99,0,25036.94,1,0.95,3809.54
13.74,24.14,1.03,7.01,1.04,532.58,9.59,457.05,4049.04,56.36,459.8,451.24,2.02,5.13,824.64,0,1.01,0,24843.56,0.99,1.04,3650.41
13.53,23.06,1.96,12.65,0.97,511.96,8.69,22.11,3314.53,43.66,538.46,73.29,1.91,4.77,822.06,0,1.02,0,24089.9,0.96,1.05,4381.07
22.94,24.03,2.07,7.67,1.05,465.72,8.35,459.68,3963.81,53.7,474.01,451.32,2.1,4.79,817.73,0,1.03,0,25181.97,0.98,0.96,4111.03
14.37,21.7,1.97,13.32,1.04,515.15,8.53,776.76,4060.65,79.8,533.07,892.02,2.09,5.09,802.38,0,1.02,0,25321.59,1.01,1.03,4275.92
14.15,22.94,2.07,13.15,1.04,503.67,8.62,502.83,4571.61,59.47,440.16,510.14,1.93,5.18,809.75,0,1.02,0,25605.61,1.03,0.96,4448.31
14.11,21.38,2.02,12.91,0.98,498.53,8.68,528.08,2790.25,30.11,534.13,587.71,2.06,5.25,758.2,0,1,0,24342.88,1.02,0.95,4674.58
11.58,22.9,2.02,21.62,1.02,617.09,7.47,421.33,4175.83,55.53,494.09,441.87,1.94,4.89,809.54,0,1.04,0,24916.52,1.02,0.96,6416.14
13.73,22.14,1.96,12.69,1,489.91,8.53,598.48,3493.22,42.07,500.03,516.58,1.99,5.23,788.97,0,1.03,0,25184.2,1.01,1.03,4368.51
14.62,23.06,1.91,13.09,1.01,519.26,8.7,1149.3,3598.35,41.6,338.8,1199.14,1.95,4.8,827.59,0,1.01,0,24499.62,0.99,1.05,4758.3
14.13,21.91,2.01,13.13,1.03,540.03,8.18,689.53,4596.72,65.11,432.33,740.06,2.06,4.94,757.41,0,0.97,0,23856.18,0.97,1.03,4822.9
13.87,22.91,1.97,12.93,0.98,499.5,8.4,954.82,5280.84,71.24,492.86,1069.5,1.98,4.78,771.45,0,0.99,0,25455.64,0.97,0.95,4802.07
14.53,21.43,2,13.4,0.99,509.34,8.71,751.41,3140.71,42.34,451.26,719.27,1.99,4.99,752.67,0,0.96,0,24674.45,0.98,1.04,4385.67
14.01,22.11,2.09,12.79,0.99,526.46,8.07,409.32,5688.09,92.22,479.64,451.46,2.03,5.15,796.05,0,1.01,0,23681.9,1.03,1.03,4449.44
20.17,23.93,2.04,19.79,1.04,616.11,8.91,436.47,4105.15,55.35,466.77,466.5,2.04,4.78,788.29,0,0.97,0,24063.53,1.04,1.03,6699.61
13.9,21.61,1.95,12.71,1.05,536.19,8.74,186.53,2983.41,45.71,609.88,252.58,2.04,4.89,773.4,0,0.95,0,25139.49,0.97,0.98,4436.73
19.96,23.48,0,15.82,0.99,458.96,7.76,443.92,3911.62,53.41,494.22,425.46,2.02,4.76,785.83,0,0.96,0,24901.85,0.99,1.02,3381.61
9.08,16.93,3.02,13.08,0.98,548.5,7.96,439.65,4271.56,54.82,475.91,440.75,2.09,5.06,759.96,0,1,0,25913.95,1.01,0.99,5469.07
15.77,22.38,1.93,15.59,1,461.49,9,452.44,4044.27,55.85,472.43,450.94,2.03,5.18,780.18,0,1,0,24787.94,1.03,0.98,4486.28
17.4,23.2,1.91,9.1,1.01,424.33,8.84,451.72,4070.6,54.39,479.92,432.72,1.99,4.92,804.5,0,0.97,0,24624.92,1.01,1.04,3506.5
17.13,23.81,0.99,8.04,0.96,556.9,8.83,440.58,3942.02,55.07,481.43,449.08,1.92,4.98,819.81,0,0.96,0,24651.71,0.97,0.97,4340.34
13.43,21.53,1.99,12.83,1,493.14,8.26,1053.61,4523.67,50.91,412.16,1042.42,1.96,5.03,759.95,0,1.03,0,24639.03,0.97,1.01,4551.69
7.98,17.77,3.12,10.86,1.04,402.19,8.07,454.44,4053.72,52.86,462.83,432.89,2.05,4.95,827.78,0,1.02,0,25917.77,0.97,0.97,3484.25
14.21,22.29,1.99,12.61,1.03,528.33,8.8,951.32,2975.93,40.48,433.63,1102,2.09,4.89,795.68,0,0.96,0,23977.61,1.01,1,4742.61
8.05,20.29,3.02,15.39,7.18,718.78,8.65,434.1,3959.23,57.65,503.2,442.73,2.07,4.95,799.38,0,1.04,0,23702,1.05,0.97,8049.35
9.24,17.17,3.1,22.91,0.99,432.31,7.99,453.48,3983.55,57.51,459.71,458.06,1.99,4.82,810.83,0,1.05,0,23895.55,1.04,0.95,4930.43
20.45,22.73,0,9.02,0.97,435.08,8.8,448.31,4303.81,56.74,497.99,462.44,1.96,5.17,781.86,0,0.98,0,25898.51,0.96,0.95,2531.46
13.49,22.15,2.05,12.61,1.04,495.69,8.82,1398.36,2927.58,28.62,346.93,1131.99,1.98,4.85,820.4,0,0.95,0,25503.62,1,0.95,4324.61
13.92,21.45,1.95,12.41,1.03,532.07,8.21,254.15,2882,45.95,511.49,172.39,1.93,5.11,767.27,0,0.96,0,24230.73,1.04,1.03,4325.09
13.58,21.69,1.95,12.69,0.96,505.08,8.32,33.37,4524.53,60.57,465.89,241.89,2.04,4.94,780.62,0,0.96,0,24292.03,1.03,0.99,4377.7
13.61,22.12,1.97,12.71,0.96,523.89,8.3,29.37,4918.25,76.76,551.4,26.37,2,5.18,802.79,0,1.03,0,25466.09,1.01,0.97,4931.21
13.65,21.09,1.91,13.61,1.03,498.58,8.55,710.84,4672.67,49.35,480.35,770.93,2.06,5.2,775.76,0,1,0,24035.84,1.02,1.03,4550.26
7.61,16.46,0,20.34,0.99,471.75,8.69,451.75,4258.17,56.74,460.16,462.26,1.91,5.18,775.93,0,0.97,0,24082.51,0.98,1.03,2836.56
14.49,22.23,1.97,12.94,1,495.36,8.6,456.23,4157.31,56.58,466.37,438.52,1.03,0,849.26,0,0.97,1,15877.37,1.98,1.04,4586.7
14.16,21.91,2.07,13.54,1,505.63,8.46,1399.01,4543.39,51.14,340.45,1515.73,1.97,5.18,818.43,0,0.99,0,25409.21,1,1,4849.41
13.43,20.95,1.98,12.4,1.02,513.41,8.43,1289.64,3056.63,30.3,380.21,819.03,2.08,5.02,806.17,0,0.96,0,25261.18,0.99,0.99,4755
22.33,22.05,2.07,16.47,1.04,648.62,8.34,461.46,4214.49,52.97,484.62,437.82,1.95,5.18,819.85,0,0.99,0,23651.9,0.99,0.97,6967.1
14.52,22.35,2.01,12.45,1,538.33,8.77,91.93,4876.88,73.44,576.88,145.35,1.91,4.82,806.43,0,0.95,0,25356.3,1.01,0.96,4528.78
14.68,22.45,1.01,22.81,1.03,504.84,8.21,421.34,4267.52,52.68,481.03,423.05,2.06,4.78,764.56,0,0.98,0,24535.78,1.01,0.99,4786.23
13.8,21.18,1.96,13.3,1.05,501.2,8.82,31.27,4031.33,47.37,631.23,54.24,1.91,5.22,771.45,0,1.02,0,24934.53,1,0.95,4119.72
6.28,20.11,3.04,22.55,6.67,708.33,8.7,446.79,4197.29,55.47,490.92,433.63,2.02,5.22,780.56,0,0.96,0,25884.48,0.96,0.96,7517.15
14.19,21.42,2.07,12.84,0.97,508.11,8.32,564.06,3445.95,57.53,543.68,560.08,1.98,4.86,811.55,0,1.01,0,25405.64,1.03,1.03,4451.41
16.32,22.51,0,9.96,1,451.14,8.41,455.05,4053.52,54.5,470,431.54,2.03,4.9,763.69,0,0.95,0,24917.99,1.02,1.01,2715.68
19.82,22.37,0,16.56,1.04,505.11,8.59,460.88,3992.44,55.85,473.75,442.85,2.09,5.14,792.29,0,0.99,0,24638.89,0.99,0.98,3721.37
10.99,22.07,0,16.28,1.02,537.47,7.45,421.94,3922.16,55.06,498.91,437.29,1.93,5.03,825.1,0,0.96,0,25695.07,0.98,1.01,3211.15
13.43,22.02,1.98,13.31,1,536.26,8.29,914.72,4474.52,58.23,415.1,874.61,1.98,5.07,813.69,0,0.99,0,24493.66,0.97,1.02,4674.8
13.74,22.23,3.12,21.04,0.98,573.66,8.17,449.09,4009.39,52.65,497.33,443.9,1.96,4.85,788.34,0,1.02,0,25785.28,0.99,1.05,6911.44
14.32,21.69,1.9,13.47,1.03,492.31,8.22,124.71,2960.45,41.6,622.07,144.15,1.92,4.81,817.3,0,1.01,0,25944.98,0.98,0.95,4392.25
9.21,17,3.12,8.28,1.01,402.59,9.62,456.62,4283.15,53.48,503.22,443.84,2.01,4.91,802.57,0,1.03,0,25912.49,0.99,1.02,3513.69
13.57,22.1,2.06,13.06,1,531.04,8.59,297.62,4618.14,49.02,540.07,271.02,2.02,5.03,778.05,0,0.95,0,23979.26,1.02,1.04,5059.36
14.9,22.1,3.14,20.26,1.01,608.44,9.22,427.07,4040.14,57.74,497.6,440.37,1.93,5.07,809.19,0,0.97,0,25385.78,0.99,1.04,7588.48
21.02,21.3,0.98,8.33,1.04,612.51,7.89,435.64,3950.23,56.56,501.98,450.22,2.02,4.89,824.13,0,1,0,23756.91,1.01,0.97,4253.66
13.4,22.29,1.98,12.36,1.03,529.25,8.62,128.18,3275.29,87.86,503.29,55.52,2.06,5.14,753.35,0,1.03,0,24643.73,1.05,1.03,4347.08
22.3,22.43,1,6.99,1.02,540.42,9.02,456.07,4126.19,54.44,476.11,458.22,2.03,4.87,768.87,0,0.95,0,24010.24,1.03,1,4101.04
14.63,22.38,2.09,12.89,1.04,500.78,8.74,745.04,4464.27,48.1,436.97,942.8,2,4.86,788.81,0,1.04,0,24305.95,1,1.05,4380.21
14.11,22.83,2.06,12.42,0.97,525.33,8.37,970.09,4971.39,82.77,447.6,1130.7,2.01,5.21,798.78,0,0.98,0,25040.98,1.04,1.03,4811.85
13.38,23,2.96,5.18,1.03,493.45,8.18,459.14,4282.59,54.14,462.53,465.81,2.09,5,813.62,0,1.02,0,24896.1,1.01,1.01,4728.32
23.97,21.89,1.96,5.23,0.98,611.81,8.86,444.53,4157.87,54.31,457.63,452.19,1.92,5.18,815.08,0,1.04,0,25620.4,1.05,0.99,5580.79
13.3,20.94,2.03,13.33,1.05,510.94,8.45,270.7,3304.28,56.33,564.59,341.18,1.91,5.03,767.05,0,1.03,0,24973.5,1.03,1,4601.28
13.35,21.14,2.06,12.91,0.98,504.02,8.77,681.49,4222.7,49.98,449.73,776.06,1.94,5.25,825.22,0,1.01,0,25656.02,1.01,0.98,4207.71
21.17,22.68,1,3.06,1.04,555.91,7.66,440.27,4272.32,55.54,499.12,440.81,2.08,5.2,769.66,0,1.04,0,24704.46,0.99,0.96,4142.92
5.09,20.35,1.97,22.34,1.03,618.02,7.73,442.36,4003.45,52.57,481.06,459.58,2.01,5.11,805.09,0,0.97,0,23921.98,1.03,1.01,6014.81
13.98,22.43,2.08,13.46,0.98,492.37,8.57,902.26,2942.96,27.59,364.73,945.8,1.92,4.91,760.34,0,1.03,0,24080.24,0.98,1,4911.15
14.34,22.39,2,13.41,1.05,492.61,8,50.57,5300.51,89.86,601.45,53.58,1.91,5.19,818.47,0,1.05,0,24816.58,1,1.02,4409.43
22.02,23.02,2.01,22.81,0.99,603.47,8.7,430.58,3907.46,57.15,480.63,441.57,2.06,5.18,786.94,0,1.04,0,24362.12,1.05,1,6479.69
13.33,22.95,1.94,12.27,0.96,635.37,9.11,451.33,4134.45,52.74,486.67,430.72,1.93,4.92,770.29,0,1.02,0,24997.45,1.05,1.01,5469.73
14.48,22.97,1.98,13.14,0.99,538.73,8.69,753.33,2880.1,44.31,486.68,775.14,2.01,5.16,788.01,0,1.02,0,25955.74,0.98,1.02,4619.61
19.45,22.03,0,5.77,11.53,506.32,8.44,453.22,4077.49,55.4,502.31,424.45,2.05,5.24,814.3,0,1.04,0,25945.56,1.03,0.98,3382.02
13.75,21.41,2.07,13.31,1.01,525.03,8.06,1399.39,4072.2,44.14,327.79,1322.93,1.97,4.94,812.83,0,0.97,0,24371.32,1.04,1.02,5056.77
16.42,22.37,0,22.48,1,591.03,7.63,435.22,3991.51,53.38,471.27,442.74,2.08,5.25,814.21,0,1.03,0,25345.1,1.04,0.98,4394.81
11.26,22.13,1.04,22.08,0.95,588.69,9.04,453.82,4203.33,55.58,497.97,452.54,1.98,5.1,799.35,0,1.01,0,25702.98,1.01,1.01,4871.14
9.11,18.23,0,11.53,0.96,520.27,8.4,443.11,4067.58,53.54,471.67,439.97,2.06,5.11,823.15,0,1,0,25432.47,0.97,0.98,2351.49
4.92,18.37,0,13.42,0.99,366.13,7.76,429.6,4208.83,55.74,475.89,437.55,1.94,5.16,829.47,0,1.04,0,24868.65,1.04,1.05,1690.44
16.58,22.92,1.01,3.82,0.98,321.8,8.7,424.08,3999.88,54.28,480.58,447.07,2.06,4.91,763.8,0,1,0,23707.03,1.04,1.04,2320.78
14.13,21.93,2.07,12.9,1.03,512.32,8.82,739.05,4227.67,67.02,463.42,690.3,2.08,5.02,822,0,0.97,0,25532.59,1.04,1.03,4959.45
6.22,23.1,3.05,5.89,1.01,358.94,8.43,457.48,3914.96,56.96,490.28,452.37,2,4.98,785.16,0,1.02,0,24412.82,1.03,0.96,3170.47
7.63,19.94,2.03,9.96,0.96,412.42,9.15,422.37,4030.53,57.72,494.23,443.66,2,4.82,822.3,0,1.01,0,24923.35,1.04,0.98,3432.1
5.23,18.33,3.13,20.13,7.06,594.91,8.03,445.32,4136.89,54.26,497.49,458.42,2.1,4.95,813.83,0,0.95,0,25898.23,1.03,1.03,6623.14
14.06,22.82,1.99,12.62,0.97,490.91,8.35,24.31,4968.68,59.66,557.25,57.38,2.09,4.84,766.88,0,1.03,0,24908.54,0.98,0.95,4425.88
13.35,21.1,2.01,12.85,1.02,502.54,7.98,735.45,2856.88,41.69,410.94,941.41,1.91,5.2,763.7,0,0.98,0,25203.46,0.98,0.99,4692.81
14.92,22.92,0,6.81,1.01,540.24,8.14,455.44,3962.18,56.47,497.08,449.57,1.93,5.1,799.92,0,0.96,0,24184.82,0.98,1.05,2926.89
14.15,21.02,1.96,12.82,0.97,539.39,8.06,310.05,4014.07,75.07,454.95,530.24,2.02,5.02,818.58,0,0.96,0,23746.93,0.96,1.02,4860.43
15.1,21.26,2.95,10.52,0.96,625.21,7.75,455.59,4183.1,57.69,459.65,464.51,1.92,5.03,816.77,0,1.03,0,23763.53,0.95,0.99,6630.89
14.32,22.02,2.04,13.29,0.97,534.75,8.73,1394.98,5022.37,48.63,328.32,1114.27,2.01,4.94,770.62,0,0.97,0,24253.95,0.99,1.04,4584.78
13.82,22.31,1.94,13.45,0.99,507.53,8.02,1121.17,3433.94,44.53,369.1,1100.79,1.94,5.24,796.81,0,1,0,25333.16,1.01,1.02,4705.32
13.91,22.72,2.01,13.51,1.04,508.65,8.56,168.78,2760.87,44.14,582.87,194.38,1.93,4.81,812.47,0,1.02,0,24534.19,0.96,1.01,4742.75
14.02,22.75,1.91,13.17,0.99,493.14,8.17,129.99,3648.78,49.77,596.84,269.9,2.06,4.76,765.57,0,0.99,0,24043.66,0.97,1.05,4181.24
14.56,22.04,2.09,12.52,1.04,522.27,8.12,140.53,3382.69,66.19,617.89,285.7,1.91,4.83,766.15,0,0.99,0,25293.19,1.03,1.01,4432.02
14.59,20.99,1.99,13.04,0.96,539.51,8.08,483.9,4741.48,69.63,388.69,421.94,1.96,5.05,827.35,0,1.02,0,23737.17,1.04,1.02,4585.17
17.77,22.51,1.9,7.29,0.96,473.89,7.98,447.49,4109.26,53.99,485.18,466.37,1.97,4.83,794.68,0,1.03,0,25710.74,0.99,1.05,3820.79
7.34,22.35,2.01,10.13,6.68,621.38,8.5,435.31,4106.04,56.3,463.01,466.19,1.95,5.03,784.78,0,0.96,0,25221.22,1.03,0.95,5731.1
13.95,21.64,2.06,13.07,0.96,511.88,8.21,513.62,4823.52,94.71,431.91,466.69,1.9,5.1,784.65,0,0.98,0,25586.25,0.99,0.97,4886.88
8.99,18.22,0.99,18.52,1,469.9,8.71,458.38,4015.75,53.45,495.1,437.93,2,4.79,827.61,0,1.02,0,24768.54,1.04,1.05,3244.06
14.06,23.06,1.95,13.12,1.02,525.3,8.34,159.1,5505.19,103.51,492.58,101.51,2.09,4.9,816.6,0,1.05,0,25916.83,0.95,1.01,4563.42
13.99,22.79,2.04,13.44,1.03,532.39,8.31,223.84,4524.89,90.43,545.31,419.8,1.97,5.12,812.14,0,0.96,0,25677.05,1.04,1.02,4562.75
13.35,22.93,2.04,13.09,0.96,492.62,8.14,512.33,3984.92,63.81,401.83,471.63,1.93,5.14,788.67,0,1.05,0,25196.52,1,1.01,4593.17
14.44,21.5,1.99,13.02,1.03,500.38,8.01,402.51,3296.09,44.46,590.18,296.53,1.94,5.01,820.93,0,1,0,25337.52,1.02,1.03,4275.55
22.8,23.05,2.96,12.35,1.03,582.12,7.93,448.64,4188.05,56.63,488.05,432.66,1.99,5.06,818.66,0,1,0,25648.89,0.98,0.98,6152.93
13.43,22.02,1.91,12.91,1,524.1,8.22,632,3436.38,39.16,456.93,790.35,1.96,4.88,769.94,0,0.98,0,25883.47,0.98,1.02,4470.69
13.85,21.65,2.09,13.04,0.99,502.69,8.4,283.08,3087.02,50.14,427.64,357.92,1.96,5.09,804.41,0,1.02,0,25780.8,1,1,4296.86
13.7,21.45,1.93,12.42,0.98,511.5,8.51,426.08,4409.9,54.07,564.6,418.97,1.97,4.77,820.63,0,1.02,0,24839.11,0.96,0.99,4801.85
14.35,21.32,2.06,13.48,0.96,524.76,8.74,230.91,3233.32,39.96,595.94,136.68,2.08,4.93,771.74,0,1.04,0,25531.2,1.04,1.01,4790.28
7.94,17.65,3.12,9.21,0.97,329.05,7.58,425.21,4230.23,55.61,466.95,461.81,2.08,4.99,799.42,0,1.02,0,25185.27,0.95,1.02,2932.81
10.26,17.84,3.09,3.01,1.05,239.24,7.88,428,3932.41,57.03,460.22,439.96,2,5.14,783.01,0,0.97,0,25379.37,1.01,0.95,1985.87
14.19,23.05,1.9,12.9,1.03,510.01,8.14,79.55,2377.52,49.7,579.14,29.81,1.99,5.12,768.63,0,1,0,25271.35,1.01,1.02,4310.76
13.93,22.54,1.91,13.41,1.03,492.3,8.17,123.38,2471.16,34.81,715.47,42.44,1.99,4.78,816.31,0,0.95,0,24629.08,0.99,1.01,4586.63
14.2,22.21,2.04,12.82,0.97,502.11,8.29,756.64,3219.15,56.04,307.16,598.02,1.97,4.8,822.78,0,1,0,25496.43,1.03,0.95,4730.01
21.53,24.07,2.08,19.52,0.98,687.26,9.47,438.88,4028.1,54.6,459.41,456.73,2.1,5.07,770.9,0,0.98,0,25457.69,1.01,0.96,7102.28
13.31,23.04,2.08,12.63,1.04,516.12,8.38,457.11,2556,45.72,452.48,454.2,1.92,4.79,782.44,0,1,0,25821.52,1.05,0.95,4460.14
13.9,22.38,1.93,13.04,1,508,8.77,133.8,3698.26,54.41,584.26,59.54,1.93,5.14,783.49,0,0.99,0,23592.41,1.01,0.96,4776.58
13.93,23.08,2.02,12.59,0.98,505.56,8.59,815.82,3837.68,45.8,466.04,775.23,2.03,4.85,789.4,0,1.03,0,25797.02,0.97,1.02,4325.95
18.04,22.16,0,11.98,0.99,575.34,7.34,421.36,4151.88,53.36,490.66,459.48,2.04,4.85,790.63,0,1.02,0,23810.15,1,1.01,3723.23
14.58,21.23,2.08,13.59,0.98,521.39,8.65,1417.77,2792.03,28.95,438.5,1139.12,2.04,4.93,784.98,0,1.04,0,25708.81,1.04,1.04,4738.55
14.24,22.18,2.05,13.55,0.99,526.96,8.21,424.13,3412.3,45.84,520.54,378.37,2.01,5,786.33,0,1.01,0,25535.27,1.04,1.02,5032.91
14.17,21.44,2.07,12.66,1.01,539.23,8.34,557.74,4652.46,99.45,430.25,659.73,1.91,4.99,826,0,1,0,24165.55,0.97,0.98,5088.19
13.62,20.98,2.02,13.08,0.99,492.9,8.66,431.72,5031.45,52.06,496.3,430.53,1.97,4.97,813.72,0,0.97,0,24501.57,0.97,1.02,4166.35
14.06,22.81,2.06,13.28,0.95,497.06,8.01,678.64,5449.28,226.88,506.02,375.88,1.91,4.94,780.37,0,1.01,0,25006.91,0.95,0.98,4512.83
13.43,22.62,1.92,13.15,0.97,500.57,8.03,180.83,5134.51,81.32,471.89,168.16,2.04,5.1,753.39,0,1.04,0,25957.24,1.02,1.03,4172.23
4.84,17.78,0,4.1,0.97,150.73,9.04,451.58,4102.72,56.11,476.83,427.44,2.08,4.97,753.85,0,1,0,25649.7,1.01,0.99,541.21
13.87,23,1.93,12.77,0.96,526.66,8.38,1013.43,3021.26,36.75,395.37,837.58,1.97,5.02,824.84,0,1.03,0,25264.91,1.04,1.01,4477.6
22.09,21.06,1.04,9.22,1,426.56,8.5,427.26,4236.76,54.16,495.36,450.01,2.08,4.81,755.71,0,1.04,0,25271.92,0.96,1.03,3403.21
15.53,23.58,1.97,21.13,0.95,771.39,8.67,430.63,3943.03,54.83,484.44,434.46,2.1,4.99,827.41,0,1,0,23726.49,1.04,0.97,8445.85
10.85,22.72,0.95,15.38,1.01,433.32,7.83,451.08,4077.43,52.53,495.44,425.78,1.95,5.01,750.53,0,0.98,0,25716.27,0.99,0.96,3095.48
14.27,21.2,2.07,13.13,1.04,502.84,8.17,335.26,2753.96,31.39,550.76,306.38,1.94,4.94,822.76,0,1.03,0,23879.45,1.03,0.98,4199.05
